,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Electrolyzer Skids,,,,,GLS Skid,,,,,,,,,,Utility,,,,,,,,,,,,,,
24.25,3:31 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,3:32 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:33 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:34 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,3:35 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,3:36 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,3:37 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,3:38 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,3:39 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,3:40 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,3:41 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,3:42 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:43 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,3:44 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,3:45 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:46 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,3:47 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,3:48 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,3:49 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,3:50 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,3:51 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:52 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,3:53 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,3:54 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,3:55 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,3:56 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,3:57 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,3:58 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,3:59 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:00 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:01 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:02 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:03 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:04 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,4:05 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:06 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:07 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:08 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:09 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:10 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:11 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:12 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:13 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:14 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:15 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:16 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:17 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:18 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:19 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,4:20 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:21 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:22 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:23 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:24 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:25 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:26 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:27 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:28 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:29 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:30 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:31 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:32 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:33 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:34 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:35 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:36 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:37 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:38 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:39 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:40 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:41 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:42 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,4:43 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,4:44 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:45 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,4:46 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:47 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:48 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:49 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:50 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:51 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:52 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:53 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,4:54 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:55 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,4:56 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,4:57 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,4:58 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,4:59 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:00 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:01 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:02 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:03 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:04 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:05 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:06 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:07 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:08 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:09 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:10 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:11 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:12 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:13 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:14 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:15 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:16 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:17 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:18 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:19 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:20 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:21 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:22 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:23 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:24 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:25 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:26 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:27 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:28 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:29 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:30 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:31 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:32 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:33 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:34 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:35 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:36 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:37 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:38 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:39 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:40 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:41 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:42 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:43 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,5:44 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:45 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:46 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:47 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:48 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:49 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:50 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:51 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,5:52 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,5:53 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:54 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,5:55 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,5:56 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:57 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,5:58 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,5:59 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:00 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:01 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:02 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:03 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:04 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:05 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:06 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:07 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:08 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:09 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:10 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:11 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:12 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:13 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:14 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:15 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:16 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:17 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:18 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:19 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:20 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:21 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:22 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:23 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:24 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:25 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:26 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:27 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:28 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:29 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:30 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:31 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:32 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:33 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:34 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:35 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:36 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:37 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:38 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:39 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:40 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:41 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:42 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:43 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:44 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,6:45 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:46 AM,0,0,0,24.5,24.5,24.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:47 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:48 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:49 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:50 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:51 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25,6:52 AM,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.75,6:53 AM,0,0,0,25.75,25.75,25.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:54 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:55 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,6:56 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.5,6:57 AM,0,0,0,25.5,25.5,25.5,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
25.25,6:58 AM,0,0,0,25.25,25.25,25.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.5,6:59 AM,0,0,0,24.75,24.75,24.75,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.25,7:00 AM,0,0,0,24.25,24.25,24.25,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
24.75,7:01 AM,4066.666667,602,2448.133333,27.5225,27.5225,27.25,30.24,84.5744282,46,46.92,0.92,1.48,1.98,16,48.00261438,2,,465.6253595,,,,,,,,,,,,
24.25,7:02 AM,4133.333333,591,2442.8,30.827725,30.217275,30.25,31.23,81.54980627,32,32.64,0.64,1.47,1.97,15.6,47.89803922,3.3,,459.8211765,,,,,,,,,,,,
25,7:03 AM,4200,612,2570.4,34.5042795,33.217275,33.25,31.17,87.34908136,31.68,31.68,0,1.45,1.95,15.2,50.4,2.8,,524.16,,,,,,,,,,,,
24.5,7:04 AM,4266.666667,629,2683.733333,36.75419391,35.85510225,36.25,31.65,85.33266675,25,24.25,0.75,1.43,1.93,15.6,52.62222222,4.4,,510.4355556,,,,,,,,,,,,
25.5,7:05 AM,4333.333333,594,2574,38.95911003,39.6322043,39.25,31.74,89.7487814,24.48,24.72,0.24,1.42,1.92,15.9,50.47058824,1.2,,509.7529412,,,,,,,,,,,,
24.75,7:06 AM,4400,561,2468.4,41.53951893,43.48484838,42.25,31.82,90.44869391,23,23.69,0.69,1.4,1.9,15.4,48.4,2.3,,484,,,,,,,,,,,,
25.5,7:07 AM,4466.666667,624,2787.2,44.98491412,46.0199999,45.25,30.24,86.6991626,46,44.62,1.38,1.38,1.88,15.3,54.65098039,1.8,,573.8352941,,,,,,,,,,,,
25.75,7:08 AM,4533.333333,565,2561.333333,48.46476326,48.5297999,48.25,31.81,84.53276674,22.31,23.69,1.38,1.37,1.87,16,50.22222222,4.7,,522.3111111,,,,,,,,,,,,
